Start Date,End Date,Grand Prix,Circuit,Winner ID,Winner,Flag,Country,Event Link,Completed
2016-07-29T08:00Z,2016-07-31T12:00Z,German GP,Hockenheimring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18781,True
2016-08-26T08:00Z,2016-08-28T12:00Z,Belgian GP,Circuit de Spa-Francorchamps,783,Nico Rosberg,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18782,True
2016-09-02T08:00Z,2016-09-04T12:00Z,Italian GP,Autodromo Nazionale Monza,783,Nico Rosberg,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18783,True
2016-09-16T10:00Z,2016-09-18T12:00Z,Singapore GP,Marina Bay Street Circuit,783,Nico Rosberg,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18784,True
2016-09-30T02:00Z,2016-10-02T07:00Z,Malaysian GP,Sepang International Circuit,4510,Daniel Ricciardo,https://a.espncdn.com/i/teamlogos/countries/500/aus.png,Australia,/f1/race/_/id/18785,True
2016-10-07T01:00Z,2016-10-09T05:00Z,Japanese GP,Suzuka International Racing Course,783,Nico Rosberg,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18786,True
2016-10-21T15:00Z,2016-10-23T19:00Z,United States GP,Circuit of the Americas,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18787,True
2016-10-28T15:00Z,2016-10-30T19:00Z,Mexican GP,Autodromo Hermanos Rodriguez,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18788,True
2016-11-11T12:00Z,2016-11-13T16:00Z,Brazilian GP,Autodromo Jose Carlos Pace,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18789,True
2016-11-25T09:00Z,2016-11-27T13:00Z,Abu Dhabi GP,Yas Marina Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18790,True
2017-03-24T01:00Z,2017-03-26T05:00Z,Australian GP,Melbourne Grand Prix Circuit,864,Sebastian Vettel,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18802,True
2017-04-07T02:00Z,2017-04-09T06:00Z,Chinese GP,Shanghai International Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18803,True
2017-04-14T11:00Z,2017-04-16T15:00Z,Bahrain GP,Bahrain International Circuit,864,Sebastian Vettel,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18804,True
2017-04-28T07:00Z,2017-04-30T11:00Z,Russian GP,Sochi Autodrom,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/18805,True
2017-05-12T08:00Z,2017-05-14T12:00Z,Spanish GP,Madring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18806,True
2017-05-25T08:00Z,2017-05-28T12:00Z,Monaco GP,Circuit de Monaco,864,Sebastian Vettel,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18807,True
2017-06-09T14:00Z,2017-06-11T18:00Z,Canadian GP,Circuit Gilles-Villeneuve,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18808,True
2017-06-23T09:00Z,2017-06-25T13:00Z,Azerbaijan GP,Baku City Circuit,4510,Daniel Ricciardo,https://a.espncdn.com/i/teamlogos/countries/500/aus.png,Australia,/f1/race/_/id/18809,True
2017-07-07T08:00Z,2017-07-09T12:00Z,Austrian GP,Red Bull Ring,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/18810,True
2017-07-14T08:00Z,2017-07-16T12:00Z,British GP,Silverstone Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18811,True
2017-07-28T08:00Z,2017-07-30T12:00Z,Hungarian GP,Hungaroring,864,Sebastian Vettel,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18812,True
2017-08-25T08:00Z,2017-08-27T12:00Z,Belgian GP,Circuit de Spa-Francorchamps,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18813,True
2017-09-01T08:00Z,2017-09-03T12:00Z,Italian GP,Autodromo Nazionale Monza,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18814,True
2017-09-15T08:30Z,2017-09-17T12:00Z,Singapore GP,Marina Bay Street Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18815,True
2017-09-29T03:00Z,2017-10-01T07:00Z,Malaysian GP,Sepang International Circuit,4665,Max Verstappen,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,Netherlands,/f1/race/_/id/18816,True
2017-10-06T01:00Z,2017-10-08T05:00Z,Japanese GP,Suzuka International Racing Course,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18817,True
2017-10-20T15:00Z,2017-10-22T19:00Z,United States GP,Circuit of the Americas,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/18818,True
2017-10-27T15:00Z,2017-10-29T19:00Z,Mexican GP,Autodromo Hermanos Rodriguez,4665,Max Verstappen,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,Netherlands,/f1/race/_/id/18819,True
2017-11-10T12:00Z,2017-11-12T16:00Z,Brazilian GP,Autodromo Jose Carlos Pace,864,Sebastian Vettel,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/18820,True
2017-11-24T09:00Z,2017-11-26T13:00Z,Abu Dhabi GP,Yas Marina Circuit,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/18821,True
2019-03-15T01:00Z,2019-03-17T05:10Z,Australian GP,Melbourne Grand Prix Circuit,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/23460,True
2019-03-29T11:00Z,2019-03-31T15:10Z,Bahrain GP,Bahrain International Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23461,True
2019-04-12T02:00Z,2019-04-14T06:10Z,Chinese GP,Shanghai International Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23462,True
2019-04-26T09:00Z,2019-04-28T12:10Z,Socar Azerbaijan GP,Baku City Circuit,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/23463,True
2019-05-10T09:00Z,2019-05-12T13:10Z,Spanish GP,Madring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23464,True
2019-05-23T09:00Z,2019-05-26T13:10Z,Monaco GP,Circuit de Monaco,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23465,True
2019-06-07T14:00Z,2019-06-09T18:10Z,Canadian GP,Circuit Gilles-Villeneuve,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23466,True
2019-06-21T08:55Z,2019-06-23T13:10Z,French GP,Circuit Paul Ricard,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23467,True
2019-06-28T08:55Z,2019-06-30T13:05Z,Austrian GP,Red Bull Ring,4665,Max Verstappen,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,Netherlands,/f1/race/_/id/23468,True
2019-07-12T08:55Z,2019-07-14T13:05Z,Rolex British GP,Silverstone Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23469,True
2019-07-26T08:55Z,2019-07-28T13:05Z,Mercedes-Benz German GP,Hockenheimring,4665,Max Verstappen,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,Netherlands,/f1/race/_/id/23470,True
2019-08-02T08:55Z,2019-08-04T13:05Z,Hungarian GP,Hungaroring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23471,True
2019-08-30T08:55Z,2019-09-01T13:05Z,Belgian GP,Circuit de Spa-Francorchamps,5498,Charles Leclerc,https://a.espncdn.com/i/teamlogos/countries/500/mon.png,Monaco,/f1/race/_/id/23472,True
2019-09-06T08:55Z,2019-09-08T13:05Z,Italian GP,Autodromo Nazionale Monza,5498,Charles Leclerc,https://a.espncdn.com/i/teamlogos/countries/500/mon.png,Monaco,/f1/race/_/id/23473,True
2019-09-20T08:25Z,2019-09-22T12:05Z,Singapore Airlines Singapore G,Marina Bay Street Circuit,864,Sebastian Vettel,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,Germany,/f1/race/_/id/23474,True
2019-09-27T07:55Z,2019-09-29T11:05Z,Russian GP,Sochi Autodrom,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23475,True
2019-10-11T00:55Z,2019-10-13T05:05Z,Japanese GP,Suzuka International Racing Course,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/23476,True
2019-10-25T14:55Z,2019-10-27T19:05Z,Mexican GP,Autodromo Hermanos Rodriguez,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23477,True
2019-11-01T15:55Z,2019-11-03T19:05Z,United States GP,Circuit of the Americas,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/23478,True
2019-11-15T13:55Z,2019-11-17T17:05Z,Brazilian GP,Autodromo Jose Carlos Pace,4665,Max Verstappen,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,Netherlands,/f1/race/_/id/23479,True
2019-11-29T08:55Z,2019-12-01T13:05Z,Etihad Airways Abu Dhabi GP,Yas Marina Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/23480,True
2020-07-03T09:00Z,2020-07-05T13:10Z,Austrian GP,Red Bull Ring,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/28130,True
2020-07-10T09:00Z,2020-07-12T13:10Z,Austrian GP 2,Red Bull Ring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/401220848,True
2020-07-17T09:00Z,2020-07-19T13:10Z,Hungarian GP,Hungaroring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/28138,True
2020-07-31T10:00Z,2020-08-02T13:10Z,Rolex British GP,Silverstone Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/28131,True
2020-08-07T10:00Z,2020-08-09T13:10Z,Rolex British GP 2,Silverstone Circuit,4665,Max Verstappen,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,Netherlands,/f1/race/_/id/401220871,True
2020-08-14T09:00Z,2020-08-16T13:10Z,Spanish GP,Madring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/28125,True
2020-08-28T09:00Z,2020-08-30T13:10Z,Belgian GP,Circuit de Spa-Francorchamps,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/28139,True
2020-09-04T09:00Z,2020-09-06T13:10Z,Italian GP,Autodromo Nazionale Monza,5501,Pierre Gasly,https://a.espncdn.com/i/teamlogos/countries/500/fra.png,France,/f1/race/_/id/28140,True
2020-09-11T09:00Z,2020-09-13T13:10Z,Tuscan GP,Autodromo Internazionale del Mugello,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/401221426,True
2020-09-25T07:00Z,2020-09-27T10:10Z,Russian GP,Sochi Autodrom,4520,Valtteri Bottas,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,Finland,/f1/race/_/id/28132,True
2020-10-09T09:00Z,2020-10-11T12:10Z,Pries Der Eifel GP,Nürburgring,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/401221786,True
2020-10-23T10:00Z,2020-10-25T13:10Z,Portuguese GP,Autódromo Internacional Do Algarve,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/401221784,True
2020-10-31T09:00Z,2020-11-01T12:10Z,Emilia Romagna GP,Autodromo Enzo e Dino Ferrari,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/401221785,True
2020-11-13T09:00Z,2020-11-15T11:10Z,Turkish GP,Istanbul Racing Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/401222804,True
2020-11-27T11:00Z,2020-11-29T14:10Z,Bahrain GP,Bahrain International Circuit,868,Lewis Hamilton,https://a.espncdn.com/i/teamlogos/countries/500/gbr.png,Britain,/f1/race/_/id/28121,True
2020-12-04T13:30Z,2020-12-06T17:10Z,Sakhir GP,Bahrain International Circuit Outer Track,4472,Sergio Pérez,https://a.espncdn.com/i/teamlogos/countries/500/mex.png,Mexico,/f1/race/_/id/401222806,True
